State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
36,5,110,86101,4,40.816,-73.902,WGS84,PM10-2.5 - Local Conditions,1 HOUR,,Observed Values,Thermo Scientific 1405-DF Dichotomous FDMS - FDMS Gravimetric,2018,Micrograms/cubic meter (LC),No Events,1292,15,N,52,365,0,3490,,,Certification not required,0,8.029257,6.128965,44.6,43111.625,43,43103.625,41.6,43103.66667,41.1,43103.70833,,,,,27.7,25.4,19.9,16.1,10.8,6.2,2.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,5,110,88101,1,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,90,74,N,90,122,0,0,0,0,Certification not required,0,8.438889,4.486426,24.4,43111,20.1,43141,18.7,43282,18.7,43318,,,,,24.4,20.1,18.2,16.2,10.2,7.7,3.4,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,5,110,88101,1,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,90,74,N,90,122,0,0,0,0,Certification not required,0,8.438889,4.486426,24.4,43111,20.1,43141,18.7,43282,18.7,43318,,,,,24.4,20.1,18.2,16.2,10.2,7.7,3.4,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,5,110,88101,1,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,90,74,N,90,122,0,0,,,Certification not required,0,8.438889,4.486426,24.4,43111,20.1,43141,18.7,43282,18.7,43318,,,,,24.4,20.1,18.2,16.2,10.2,7.7,3.4,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,5,110,88101,1,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,90,74,N,90,122,0,0,,,Certification not required,0,8.438889,4.486426,24.4,43111,20.1,43141,18.7,43282,18.7,43318,,,,,24.4,20.1,18.2,16.2,10.2,7.7,3.4,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,5,110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,,Observed Values,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,2018,Micrograms/cubic meter (LC),No Events,1295,15,N,56,365,0,830,,,Certification not required,0,7.510579,6.359355,43.6,43111.625,37.4,43111.66667,35.2,43122.41667,33.9,43122.375,,,,,28.9,24.4,20,16.2,10.8,5.9,1.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43385
36,5,110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2018,Micrograms/cubic meter (LC),No Events,52,14,N,52,365,0,0,0,0,Certification not required,0,7.4,5.196039,23.1,43122,19.3,43146,19.1,43111,16.4,43188,,,,,23.1,19.3,19.1,13.8,11.6,5.9,2.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43385
36,5,110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2018,Micrograms/cubic meter (LC),No Events,52,14,N,52,365,0,0,0,0,Certification not required,0,7.4,5.196039,23.1,43122,19.3,43146,19.1,43111,16.4,43188,,,,,23.1,19.3,19.1,13.8,11.6,5.9,2.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43385
36,5,110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2018,Micrograms/cubic meter (LC),No Events,52,14,N,52,365,0,0,,,Certification not required,0,7.4,5.196039,23.1,43122,19.3,43146,19.1,43111,16.4,43188,,,,,23.1,19.3,19.1,13.8,11.6,5.9,2.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43385
36,5,110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2018,Micrograms/cubic meter (LC),No Events,52,14,N,52,365,0,0,,,Certification not required,0,7.4,5.196039,23.1,43122,19.3,43146,19.1,43111,16.4,43188,,,,,23.1,19.3,19.1,13.8,11.6,5.9,2.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43385
36,5,110,88102,5,40.816,-73.902,WGS84,Antimony PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.007041,0.017794,0.045,43150,0.043,43234,0.039,43132,0.037,43243,,,,,0.045,0.045,0.039,0.036,0.017,0.005,-0.016,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88103,5,40.816,-73.902,WGS84,Arsenic PM2.5 LC,24 HOUR,,Observed Values,Met OneSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.000184,0.000834,0.005,43177,0.003,43234,0.001,43114,0,43102,,,,,0.005,0.005,0.001,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88104,5,40.816,-73.902,WGS84,Aluminum PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.008755,0.033236,0.124,43204,0.12,43222,0.055,43225,0.047,43150,,,,,0.124,0.124,0.055,0.044,0.028,0.002,-0.027,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88107,5,40.816,-73.902,WGS84,Barium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.004143,0.027253,0.069,43117,0.061,43105,0.057,43159,0.045,43108,,,,,0.069,0.069,0.057,0.041,0.023,0,-0.033,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88109,5,40.816,-73.902,WGS84,Bromine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.001939,0.002056,0.012,43108,0.005,43213,0.005,43234,0.004,43126,,,,,0.012,0.012,0.005,0.004,0.003,0.002,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88110,5,40.816,-73.902,WGS84,Cadmium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.001347,0.006622,0.017,43225,0.014,43153,0.012,43183,0.012,43210,,,,,0.017,0.017,0.012,0.012,0.005,0.001,-0.007,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88111,5,40.816,-73.902,WGS84,Calcium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.05449,0.029919,0.142,43222,0.124,43111,0.122,43132,0.108,43159,,,,,0.142,0.142,0.122,0.107,0.07,0.045,0.026,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88112,5,40.816,-73.902,WGS84,Chromium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.001143,0.002354,0.011,43141,0.007,43144,0.006,43240,0.004,43102,,,,,0.011,0.011,0.006,0.004,0.002,0.001,-0.001,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88113,5,40.816,-73.902,WGS84,Cobalt PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,-0.000163,0.001328,0.002,43105,0.002,43126,0.002,43144,0.002,43168,,,,,0.002,0.002,0.002,0.002,0.001,0,-0.002,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88114,5,40.816,-73.902,WGS84,Copper PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.005429,0.003379,0.013,43111,0.013,43141,0.011,43246,0.01,43126,,,,,0.013,0.013,0.011,0.01,0.007,0.005,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88115,5,40.816,-73.902,WGS84,Chlorine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.012224,0.022488,0.089,43108,0.081,43132,0.072,43105,0.063,43141,,,,,0.089,0.089,0.072,0.058,0.012,0.003,-0.002,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88117,5,40.816,-73.902,WGS84,Cerium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.011245,0.039181,0.111,43144,0.105,43165,0.076,43114,0.071,43195,,,,,0.111,0.111,0.076,0.066,0.033,0.008,-0.033,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88118,5,40.816,-73.902,WGS84,Cesium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.007041,0.019883,0.049,43216,0.047,43114,0.042,43192,0.04,43138,,,,,0.049,0.049,0.042,0.04,0.022,0.004,-0.018,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88126,5,40.816,-73.902,WGS84,Iron PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.087612,0.062749,0.347,43111,0.217,43237,0.202,43132,0.19,43222,,,,,0.347,0.347,0.202,0.178,0.097,0.066,0.034,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88128,5,40.816,-73.902,WGS84,Lead PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.002694,0.006914,0.032,43111,0.015,43102,0.015,43216,0.012,43174,,,,,0.032,0.032,0.015,0.011,0.005,0.001,-0.004,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88131,5,40.816,-73.902,WGS84,Indium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.00198,0.010041,0.025,43126,0.02,43162,0.018,43204,0.016,43135,,,,,0.025,0.025,0.018,0.016,0.008,0.001,-0.011,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88132,5,40.816,-73.902,WGS84,Manganese PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.00151,0.002822,0.012,43111,0.006,43132,0.006,43159,0.006,43225,,,,,0.012,0.012,0.006,0.005,0.003,0.001,-0.002,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88136,5,40.816,-73.902,WGS84,Nickel PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.001571,0.003674,0.025,43108,0.005,43135,0.004,43111,0.004,43114,,,,,0.025,0.025,0.004,0.004,0.002,0.001,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88140,5,40.816,-73.902,WGS84,Magnesium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.011306,0.03242,0.177,43204,0.102,43195,0.051,43222,0.05,43120,,,,,0.177,0.177,0.051,0.038,0.018,0.005,-0.018,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88152,5,40.816,-73.902,WGS84,Phosphorus PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.006592,0.006493,0.032,43111,0.02,43141,0.019,43126,0.017,43108,,,,,0.032,0.032,0.019,0.017,0.008,0.006,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88154,5,40.816,-73.902,WGS84,Selenium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.000449,0.002274,0.006,43108,0.005,43231,0.004,43192,0.004,43207,,,,,0.006,0.006,0.004,0.004,0.002,0,-0.002,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88160,5,40.816,-73.902,WGS84,Tin PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.006694,0.017016,0.043,43243,0.037,43213,0.036,43153,0.036,43210,,,,,0.043,0.043,0.036,0.03,0.02,0.004,-0.015,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88161,5,40.816,-73.902,WGS84,Titanium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.004224,0.003299,0.016,43204,0.014,43222,0.011,43246,0.009,43111,,,,,0.016,0.016,0.011,0.008,0.005,0.003,0.001,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88164,5,40.816,-73.902,WGS84,Vanadium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.000633,0.000972,0.005,43108,0.003,43141,0.002,43123,0.002,43132,,,,,0.005,0.005,0.002,0.002,0.001,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88165,5,40.816,-73.902,WGS84,Silicon PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.052755,0.049254,0.257,43204,0.247,43222,0.12,43213,0.101,43246,,,,,0.257,0.257,0.12,0.098,0.064,0.037,0.016,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88166,5,40.816,-73.902,WGS84,Silver PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.002367,0.007455,0.023,43234,0.021,43210,0.014,43228,0.013,43168,,,,,0.023,0.023,0.014,0.013,0.006,0.003,-0.006,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88167,5,40.816,-73.902,WGS84,Zinc PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.031735,0.019185,0.105,43111,0.084,43141,0.063,43132,0.061,43108,,,,,0.105,0.105,0.063,0.06,0.037,0.03,0.011,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88168,5,40.816,-73.902,WGS84,Strontium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.000776,0.00221,0.006,43105,0.006,43183,0.005,43195,0.004,43156,,,,,0.006,0.006,0.005,0.004,0.003,0,-0.002,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88169,5,40.816,-73.902,WGS84,Sulfur PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.321,0.161901,0.825,43246,0.677,43141,0.674,43204,0.55,43108,,,,,0.825,0.825,0.674,0.549,0.39,0.276,0.14,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88176,5,40.816,-73.902,WGS84,Rubidium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.000653,0.002377,0.007,43216,0.006,43231,0.005,43108,0.005,43186,,,,,0.007,0.007,0.005,0.004,0.002,0,-0.001,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88180,5,40.816,-73.902,WGS84,Potassium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.041796,0.022627,0.107,43204,0.088,43111,0.086,43108,0.086,43246,,,,,0.107,0.107,0.086,0.077,0.051,0.036,0.018,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88184,5,40.816,-73.902,WGS84,Sodium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.06851,0.109209,0.713,43204,0.182,43111,0.18,43132,0.177,43180,,,,,0.713,0.713,0.18,0.174,0.084,0.045,-0.005,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88185,5,40.816,-73.902,WGS84,Zirconium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.000449,0.014863,0.038,43162,0.027,43243,0.026,43186,0.026,43216,,,,,0.038,0.038,0.026,0.026,0.008,0.002,-0.018,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88203,5,40.816,-73.902,WGS84,Chloride PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Nylon - Ion Chromatography,2018,Micrograms/cubic meter (LC),No Events,50,41,N,50,122,0,0,,,Certification not required,0,0.148338,0.191722,0.88007,43111,0.78372,43204,0.65964,43141,0.43214,43189,,,,,0.88007,0.88007,0.65964,0.36654,0.1788,0.08362,0.01622,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88301,5,40.816,-73.902,WGS84,Ammonium Ion PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Nylon - Ion Chromatography,2018,Micrograms/cubic meter (LC),No Events,50,41,N,50,122,0,0,,,Certification not required,0,0.5038,0.443731,1.76,43141,1.6,43234,1.51,43108,1.41,43111,,,,,1.76,1.76,1.51,1.21,0.69,0.41,0.06,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88302,5,40.816,-73.902,WGS84,Sodium Ion Pm2.5 LC,24 HOUR,,Observed Values,Met One SASS Nylon - Ion Chromatography,2018,Micrograms/cubic meter (LC),No Events,50,41,N,50,122,0,0,,,Certification not required,0,0.0756,0.105292,0.67,43204,0.28,43186,0.22,43132,0.21,43189,,,,,0.67,0.67,0.22,0.2,0.08,0.05,0.01,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88303,5,40.816,-73.902,WGS84,Potassium Ion PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Nylon - Ion Chromatography,2018,Micrograms/cubic meter (LC),No Events,50,41,N,50,122,0,0,,,Certification not required,0,0.0192,0.016762,0.09,43117,0.06,43204,0.05,43120,0.05,43246,,,,,0.09,0.09,0.05,0.04,0.02,0.01,0.01,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88306,5,40.816,-73.902,WGS84,Total Nitrate PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Nylon - Ion Chromatography,2018,Micrograms/cubic meter (LC),No Events,50,41,N,50,122,0,0,,,Certification not required,0,1.685,1.278621,5.07,43234,5.02,43108,4.52,43141,4.32,43111,,,,,5.07,5.07,4.52,3.74,2.24,1.39,0.31,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88320,5,40.816,-73.902,WGS84,OC PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+OP (88324+88325+88326+88327+88328),2018,Micrograms/cubic meter (LC),No Events,50,41,N,50,122,0,0,,,Certification not required,0,1.94162,1.204952,7.037,43111,4.754,43246,3.695,43249,3.692,43141,,,,,7.037,7.037,3.695,3.37,2.659,1.729,0.805,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88321,5,40.816,-73.902,WGS84,EC PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3+-OP (88329+88330+88331-88336),2018,Micrograms/cubic meter (LC),No Events,50,41,N,50,122,0,0,,,Certification not required,0,0.832,0.470809,3.14,43111,1.497,43189,1.495,43249,1.398,43141,,,,,3.14,3.14,1.495,1.31,1.025,0.759,0.399,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88324,5,40.816,-73.902,WGS84,OC1 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2018,Micrograms/cubic meter (LC),No Events,50,41,N,50,122,0,0,,,Certification not required,0,0.23702,0.222397,1.316,43111,0.884,43246,0.618,43141,0.603,43249,,,,,1.316,1.316,0.618,0.428,0.28,0.175,0.08,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,88325,5,40.816,-73.902,WGS84,OC2 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2018,Micrograms/cubic meter (LC),No Events,50,41,N,50,122,0,0,,,Certification not required,0,0.44626,0.274581,1.401,43111,1.211,43246,1.016,43249,0.801,43141,,,,,1.401,1.401,1.016,0.801,0.61,0.375,0.187,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
