School_Year,Route_Number,Service_Type,Vehicle_TypeDescription,Route_Start_Date,Vendor_Code,Vendor_Name,Vendor_Affiliation,Garage _Street_Address,Garage_City,Garage_State,Garage_Zip,XCoordinates,YCoordinates
2018-2019,X9561,S2S PM,Standard Bus (GE),43199,NW,SNT BUS INC,SNT BUS INC,2350 HERMANY AVENUE,Bronx,NY,10473,1027216,240011
2018-2019,X9562,S2S PM,Standard Bus (GE),43199,NW,SNT BUS INC,SNT BUS INC,2350 HERMANY AVENUE,Bronx,NY,10473,1027216,240011
2018-2019,X9569,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X957,D2D,Mini-Wagon,43199,IL,LITTLE LISA BUS CO. INC.,"LITTLE LINDA BUS CO.,INC.",1616 Stillwell Avenue,Bronx,NY,10461,1028311,250982
2018-2019,X9570,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9571,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9573,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9574,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9576,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9577,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9579,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X958,D2D,Mini-Wagon,10/31/2018,GC,G.V.C. LTD. (B2192),G.V.C. LTD. (B2192),400 Zerega Avenue,Bronx,NY,10473,1027097,236266
2018-2019,X9580,S2S PM,Standard Bus (GE),43199,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9581,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,J502,D2D,Non-Wheelchair Accessible Alternative (NWC),43199,HT,"THOMAS BUSES, INC. (B2321)","THOMAS BUSES, INC. (B2321)",1465 bronx river ave,bronx,NY,10472,1018187,243876
2018-2019,X9582,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9583,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9585,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9586,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9588,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9589,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X959,D2D,Mini-Wagon,43292,GC,G.V.C. LTD. (B2192),G.V.C. LTD. (B2192),400 Zerega Avenue,Bronx,NY,10473,1027097,236266
2018-2019,X9590,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9591,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9592,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9593,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9595,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9596,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9597,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9598,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9599,S2S PM,Standard Bus (GE),43229,BB,BOBBY`S BUS CO. INC.,BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X960,D2D,Mini-Wagon,11/14/2018,PC,PRIDE TRANSPORTATION (SCH AGE),PRIDE TRANSPORTATION (SCH AGE),905 Brush Ave,Bronx,NY,10465,1028569,240221
2018-2019,X9603,S2S PM,Standard Bus (GE),43229,PW,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X9604,S2S PM,Standard Bus (GE),43229,PW,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X9605,S2S PM,Standard Bus (GE),43229,PW,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X9606,S2S PM,Standard Bus (GE),43229,PW,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X9607,S2S PM,Standard Bus (GE),43229,PW,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X9608,S2S PM,Standard Bus (GE),43229,PW,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X961,D2D,Mini-Wagon,43199,IL,LITTLE LISA BUS CO. INC.,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
2018-2019,K2058,S2S AM,Standard Bus (GE),43199,BO,"BORO TRANSIT, INC.","BORO TRANSIT, INC.",1326 Ralph Avenue,Brooklyn,NY,11236,1006464,174150
2018-2019,K2146,S2S AM,Standard Bus (GE),43199,NW,SNT BUS INC,SNT BUS INC,1386 RALPH AVENUE,Brooklyn,NY,11236,1006471,174070
2018-2019,K2147,S2S AM,Standard Bus (GE),43199,NW,SNT BUS INC,SNT BUS INC,1386 RALPH AVENUE,Brooklyn,NY,11236,1006471,174070
2018-2019,K2491,S2S AM,Standard Bus (GE),43199,NW,SNT BUS INC,SNT BUS INC,1386 RALPH AVENUE,Brooklyn,NY,11236,1006471,174070
2018-2019,K483,D2D,Hydraulic Lift,43110,CL,CAREFUL BUS,CAREFUL BUS,5015 Bay Parkway,Brooklyn,NY,11230,991316,165791
2018-2019,K457,D2D,Mini-Wagon,10/15/2018,YM,Y & M TRANSIT CORP (B2192),Y & M TRANSIT CORP (B2192),22 BAY STREET,BROOKLYN,NY,11231,981641,184686
2018-2019,K535,D2D,Mini-Wagon,43649,YM,Y & M TRANSIT CORP (B2192),Y & M TRANSIT CORP (B2192),6093 STRICKLAND AVENUE,BROOKLYN,NY,11234,1008413,162051
2018-2019,K498,D2D,Mini-Wagon,43199,CL,CAREFUL BUS,CAREFUL BUS,5015 Bay Parkway,Brooklyn,NY,11230,991316,165791
2018-2019,K559,D2D,Mini-Wagon,10/23/2018,YM,Y & M TRANSIT CORP (B2192),Y & M TRANSIT CORP (B2192),22 BAY STREET,BROOKLYN,NY,11231,981641,184686
2018-2019,K964,D2D,Mini-Wagon,11/26/2018,YM,Y & M TRANSIT CORP (B2192),Y & M TRANSIT CORP (B2192),22 BAY STREET,BROOKLYN,NY,11231,981641,184686
2018-2019,L322,D2D,Mini-Wagon,10/16/2018,AP,HOYT TRANSPORTATION CORP.,HOYT TRANSPORTATION CORP.,1271 RANDALL AVENUE,Bronx,NY,10474,1015486,235142
2018-2019,L364,D2D,Mini-Wagon,10/29/2018,LR,"LORINDA ENTERPRISES, LTD.","LITTLE LINDA BUS CO.,INC.",97-14 Atlantic Avenue,Ozone Park,NY,11416,1027170,190362
2018-2019,M113,D2D,Type A or B Flex Vehicle,43229,FR,FIRST STEPS TRANS INC. (B2192),FIRST STEPS TRANS INC. (B2192),1465 BRONX RIVER AVE,BRON,NY,10473,1018187,243876
2018-2019,M1512,S2S AM,Standard Bus (GE),43229,NW,SNT BUS INC,SNT BUS INC,1 Junius street,Brooklyn,NY,11207,1010794,185183
2018-2019,M1520,S2S AM,Standard Bus (GE),43229,NW,SNT BUS INC,SNT BUS INC,1 Junius street,Brooklyn,NY,11207,1010794,185183
2018-2019,M193,D2D,Mini-Wagon,43199,PC,PRIDE TRANSPORTATION (SCH AGE),PRIDE TRANSPORTATION (SCH AGE),905 Brush Ave,Bronx,NY,10465,1028569,240221
2018-2019,M221,D2D,Ramp-Wagon,43199,BO,"BORO TRANSIT, INC.","BORO TRANSIT, INC.",660 Zerega Avenue,Bronx,NY,10473,1027920,238499
2018-2019,M352,D2D,Mini-Wagon,01/16/2019,CL,CAREFUL BUS,CAREFUL BUS,5015 Bay Parkway,Brooklyn,NY,11230,991316,165791
2018-2019,M450,D2D,Mini-Wagon,43199,CL,CAREFUL BUS,CAREFUL BUS,5015 Bay Parkway,Brooklyn,NY,11230,991316,165791
2018-2019,M606,D2D,Mini-Wagon,03/27/2019,CL,CAREFUL BUS,CAREFUL BUS,5015 Bay Parkway,Brooklyn,NY,11230,991316,165791
2018-2019,M569,D2D,Mini-Wagon,43199,CL,CAREFUL BUS,CAREFUL BUS,5015 Bay Parkway,Brooklyn,NY,11230,991316,165791
2018-2019,M617,D2D,Mini-Wagon,43199,LK,LEESEL TRANSPORTATION CORP (B2192),LEESEL TRANSPORTATION CORP (B2192),1032 Essex St.,Bklyn,NY,11208,1019263,179425
2018-2019,M594,D2D,Mini-Wagon,43199,CL,CAREFUL BUS,CAREFUL BUS,5015 Bay Parkway,Brooklyn,NY,11230,991316,165791
2018-2019,M648,D2D,Type A or B Flex Vehicle,43229,CS,"CONSOLIDATED BUS TRANSIT, INC.","BORO TRANSIT, INC.",2350 Hermany Avenue,Bronx,NY,10473,1027216,240011
2018-2019,M646,D2D,Mini-Wagon,10/24/2018,CL,CAREFUL BUS,CAREFUL BUS,1271 RANDALL AVENUE,Bronx,NY,10474,1015486,235142
2018-2019,M687,D2D,Mini-Wagon,43290,LK,LEESEL TRANSPORTATION CORP (B2192),LEESEL TRANSPORTATION CORP (B2192),6 WORTMAN AVENUE,Brooklyn,NY,11207,1014157,177494
2018-2019,M669,D2D,Mini-Wagon,10/18/2018,CL,CAREFUL BUS,CAREFUL BUS,5015 Bay Parkway,Brooklyn,NY,11230,991316,165791
2018-2019,M708,D2D,Mini-Wagon,43199,LK,LEESEL TRANSPORTATION CORP (B2192),LEESEL TRANSPORTATION CORP (B2192),3900 WEBSTER AVENUE,Bronx,NY,10470,1020972,263058
2018-2019,M769,D2D,Mini-Wagon,43199,CL,CAREFUL BUS,CAREFUL BUS,5015 Bay Parkway,Brooklyn,NY,11230,991316,165791
2018-2019,M799,D2D,Mini-Wagon,43199,LK,LEESEL TRANSPORTATION CORP (B2192),LEESEL TRANSPORTATION CORP (B2192),6 WORTMAN AVENUE,Brooklyn,NY,11207,1014157,177494
2018-2019,M8043,S2S AM,Standard Bus (GE),43199,NW,SNT BUS INC,SNT BUS INC,1386 RALPH AVENUE,Brooklyn,NY,11236,1006471,174070
2018-2019,M8179,S2S AM,Standard Bus (GE),43199,QL,QUALITY TRANSPORTATION CORP.,QUALITY TRANSPORTATION CORP.,2505 BRUCKNER BLVD,BRONX,NY,10462,1029133,241754
2018-2019,M9219,S2S PM,Standard Bus (GE),43199,NW,SNT BUS INC,SNT BUS INC,2350 HERMANY AVENUE,Bronx,NY,10473,1027216,240011
2018-2019,M9224,S2S PM,Standard Bus (GE),43199,NW,SNT BUS INC,SNT BUS INC,2350 HERMANY AVENUE,Bronx,NY,10473,1027216,240011
2018-2019,M9271,S2S PM,Standard Bus (GE),43199,NW,SNT BUS INC,SNT BUS INC,1 Junius street,Brooklyn,NY,11207,1010794,185183
2018-2019,M933,D2D,Mini-Wagon,43199,CL,CAREFUL BUS,CAREFUL BUS,5015 Bay Parkway,Brooklyn,NY,11230,991316,165791
2018-2019,M9505,S2S PM,Standard Bus (GE),43199,NW,SNT BUS INC,SNT BUS INC,2350 HERMANY AVENUE,Bronx,NY,10473,1027216,240011
2018-2019,M967,D2D,Mini-Wagon,43231,RV,"RELIANT TRANSPORTATION, INC (B2321)","RELIANT TRANSPORTATION, INC (B2321)",1101 Zerega ave,Bronx,NY,10462,1027297,241963
2018-2019,N006,D2D,Standard Bus (SE),09/19/2018,BO,"BORO TRANSIT, INC.","BORO TRANSIT, INC.",660 Zerega Avenue,Bronx,NY,10473,1027920,238499
2018-2019,N040,D2D,Standard Bus (SE),43383,TH,"THIRD AVENUE TRANSIT, INC",JOFAZ TRANSPORTATION INC.,17 VAN DYKE STREET,BROOKLYN,NY,11231,981142,184568
2018-2019,N049,D2D,Type A or B Flex Vehicle,43772,NI,"NEW DAWN TRANSIT, LLC (B2321)","NEW DAWN TRANSIT, LLC (B2321)",2352 E 69 STREET,BKLYN,NY,11234,1010806,163265
2018-2019,N100,D2D,Hydraulic Lift,43497,AM,ALL AMERICAN SCHOOL BUS CORP.,ALL AMERICAN SCHOOL BUS CORP.,4-09 26 Avenue,Astoria,NY,11102,1003026,222019
2018-2019,N099,D2D,Mini-Wagon,43383,AP,HOYT TRANSPORTATION CORP.,HOYT TRANSPORTATION CORP.,1271 RANDALL AVENUE,Bronx,NY,10474,1015486,235142
2018-2019,N333,D2D,Mini-Wagon,09/24/2018,BO,"BORO TRANSIT, INC.","BORO TRANSIT, INC.",154 Sheffield Avenue,Brooklyn,NY,11207,1012729,184710
2018-2019,N627,D2D,Mini-Wagon,43199,LG,LOGAN BUS COMPANY INC.,"LITTLE LINDA BUS CO.,INC.",145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,N726,D2D,Mini-Wagon,43199,HT,"THOMAS BUSES, INC. (B2321)","THOMAS BUSES, INC. (B2321)",2859 WEST 37 STREET,BROOKLYN,NY,11224,983439,148884
2018-2019,P692,D2D,Mini-Wagon,43199,LG,LOGAN BUS COMPANY INC.,"LITTLE LINDA BUS CO.,INC.",145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9675,S2S PM,Standard Bus (GE),43772,QL,QUALITY TRANSPORTATION CORP.,QUALITY TRANSPORTATION CORP.,612 Wortman Avenue,Brooklyn,NY,11208,1019867,180729
2018-2019,X9613,S2S PM,Standard Bus (GE),43229,PW,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,257 Canal Road,Pelham,NY,10803,1034571.398,265681.0056
2018-2019,X9614,S2S PM,Standard Bus (GE),43229,PW,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X9615,S2S PM,Standard Bus (GE),43229,PW,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X9616,S2S PM,Standard Bus (GE),43229,PW,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X9617,S2S PM,Standard Bus (GE),43229,PW,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X962,D2D,Mini-Wagon,43199,PC,PRIDE TRANSPORTATION (SCH AGE),PRIDE TRANSPORTATION (SCH AGE),905 Brush Ave,Bronx,NY,10465,1028569,240221
2018-2019,X9628,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9629,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X963,D2D,Mini-Wagon,43199,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1616 Stillwell Avenue,Bronx,NY,10461,1028311,250982
2018-2019,X9630,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9632,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9634,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9635,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9636,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9637,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9638,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X964,D2D,Mini-Wagon,43199,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1616 Stillwell Avenue,Bronx,NY,10461,1028311,250982
2018-2019,X9640,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9642,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9643,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9645,S2S PM,Standard Bus (GE),43229,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X9646,S2S PM,Standard Bus (GE),01/18/2019,GB,"GRANDPA`S BUS CO., INC.",BOBBY`S BUS CO. INC.,432 Zerega Avenue,Bronx,NY,10473,1027238,236679
2018-2019,X965,D2D,Mini-Wagon,43199,IL,LITTLE LISA BUS CO. INC.,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
2018-2019,Q140,D2D,Standard Bus (SE),43141,EQ,EMPIRE CHARTER SERVICE INC,EMPIRE CHARTER SERVICE INC,141 Hinsdale Street,Brooklyn,NY,11207,1011803,184082
2018-2019,Q167,D2D,Ramp-Wagon,11/28/2018,AM,ALL AMERICAN SCHOOL BUS CORP.,ALL AMERICAN SCHOOL BUS CORP.,4-09 26 Avenue,Astoria,NY,11102,1003026,222019
2018-2019,Q216,D2D,Mini-Wagon,43110,BO,"BORO TRANSIT, INC.","BORO TRANSIT, INC.",154 Sheffield Avenue,Brooklyn,NY,11207,1012729,184710
2018-2019,Q2204,S2S AM,Standard Bus (GE),43199,QL,QUALITY TRANSPORTATION CORP.,QUALITY TRANSPORTATION CORP.,612 Wortman Avenue,Brooklyn,NY,11208,1019867,180729
2018-2019,X9651,S2S PM,Standard Bus (GE),43229,LP,LOGAN TRANSPORTATION SYSTEMS,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9653,S2S PM,Standard Bus (GE),43199,LP,LOGAN TRANSPORTATION SYSTEMS,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9655,S2S PM,Standard Bus (GE),43229,LP,LOGAN TRANSPORTATION SYSTEMS,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9656,S2S PM,Standard Bus (GE),43229,LP,LOGAN TRANSPORTATION SYSTEMS,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9657,S2S PM,Standard Bus (GE),43229,LP,LOGAN TRANSPORTATION SYSTEMS,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9659,S2S PM,Standard Bus (GE),43229,LP,LOGAN TRANSPORTATION SYSTEMS,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X9674,S2S PM,Standard Bus (GE),43229,LP,LOGAN TRANSPORTATION SYSTEMS,BOBBY`S BUS CO. INC.,145-40 155 Street,Jamaica,NY,11434,1044536,181633
2018-2019,X968,D2D,Mini-Wagon,43199,IL,LITTLE LISA BUS CO. INC.,"LITTLE LINDA BUS CO.,INC.",1616 Stillwell Avenue,Bronx,NY,10461,1028311,250982
2018-2019,X969,D2D,Mini-Wagon,43199,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1616 Stillwell Avenue,Bronx,NY,10461,1028311,250982
2018-2019,X970,D2D,Mini-Wagon,43199,IL,LITTLE LISA BUS CO. INC.,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
2018-2019,X971,D2D,Mini-Wagon,43199,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1616 Stillwell Avenue,Bronx,NY,10461,1028311,250982
2018-2019,X972,D2D,Mini-Wagon,43199,IL,LITTLE LISA BUS CO. INC.,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
2018-2019,X973,D2D,Mini-Wagon,43199,GC,G.V.C. LTD. (B2192),G.V.C. LTD. (B2192),400 Zerega Avenue,Bronx,NY,10473,1027097,236266
2018-2019,X974,D2D,Mini-Wagon,43199,IL,LITTLE LISA BUS CO. INC.,"LITTLE LINDA BUS CO.,INC.",1616 Stillwell Avenue,Bronx,NY,10461,1028311,250982
2018-2019,X975,D2D,Mini-Wagon,43199,IL,LITTLE LISA BUS CO. INC.,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
2018-2019,X976,D2D,Mini-Wagon,43443,IL,LITTLE LISA BUS CO. INC.,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
2018-2019,X977,D2D,Mini-Wagon,09/20/2018,GC,G.V.C. LTD. (B2192),G.V.C. LTD. (B2192),400 Zerega Avenue,Bronx,NY,10473,1027097,236266
2018-2019,X978,D2D,Mini-Wagon,43199,GC,G.V.C. LTD. (B2192),G.V.C. LTD. (B2192),400 Zerega Avenue,Bronx,NY,10473,1027097,236266
2018-2019,X979,D2D,Mini-Wagon,43199,GC,G.V.C. LTD. (B2192),G.V.C. LTD. (B2192),400 Zerega Avenue,Bronx,NY,10473,1027097,236266
2018-2019,X980,D2D,Mini-Wagon,10/22/2018,IL,LITTLE LISA BUS CO. INC.,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
2018-2019,X981,D2D,Mini-Wagon,43199,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
2018-2019,X982,D2D,Mini-Wagon,43199,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
2018-2019,X983,D2D,Mini-Wagon,43199,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1616 Stillwell Avenue,Bronx,NY,10461,1028311,250982
2018-2019,X984,D2D,Mini-Wagon,43199,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1616 Stillwell Avenue,Bronx,NY,10461,1028311,250982
2018-2019,X985,D2D,Mini-Wagon,43199,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
2018-2019,X986,D2D,Mini-Wagon,43199,PT,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X987,D2D,Mini-Wagon,43199,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1616 Stillwell Avenue,Bronx,NY,10461,1028311,250982
2018-2019,X988,D2D,Mini-Wagon,43199,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
2018-2019,X990,D2D,Mini-Wagon,43199,GC,G.V.C. LTD. (B2192),G.V.C. LTD. (B2192),400 Zerega Avenue,Bronx,NY,10473,1027097,236266
2018-2019,X991,D2D,Mini-Wagon,09/24/2018,PT,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X992,D2D,Mini-Wagon,11/15/2018,PT,PIONEER TRANSPORTATION CORP,PIONEER TRANSPORTATION CORP,751 Zerega Avenue,Bronx,NY,10473,1027786,239222
2018-2019,X993,D2D,Mini-Wagon,11/15/2018,LB,LITTLE RICHIE BUS SERVICE,"LITTLE LINDA BUS CO.,INC.",1310 Oak Point Avenue,bronx,NY,10474,1016116,234548
